mal_id,title,title_english,title_japanese,type,source,episodes,status,airing,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,producers,licensors,studios,genres,explicit_genres,themes,demographics
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,,魔法学園ルナ!　青い竜の秘密,Movie,Game,1.0,Finished Airing,False,"Mar 15, 1997",10 min,G - All Ages,6.03,978.0,9761.0,12084,1898,3,,,,,,J.C.Staff,"Comedy, Fantasy",,,
11221,Machikado no Märchen,,Radio City Fantasy 街角のメルヘン,OVA,Original,1.0,Finished Airing,False,"Jul 21, 1984",54 min,PG-13 - Teens 13 or older,6.03,656.0,9760.0,10909,2696,8,,,,Kitty Films,,Kitty Film Mitaka Studio,Romance,,Music,
11213,Hoshi no Ko Poron,,星の子ポロン,TV,Unknown,260.0,Finished Airing,False,"Apr 1, 1974 to Apr 4, 1975",5 min per ep,PG - Children,6.03,169.0,9753.0,15409,720,0,,spring,Unknown,,,,Sci-Fi,,,
1630,Yousei Hime Ren,Elf Princess Rane,妖精姫レーン,OVA,Original,2.0,Finished Airing,False,"Oct 27, 1995 to Jan 26, 1996",27 min per ep,R+ - Mild Nudity,6.03,2347.0,9784.0,8877,5078,7,,,,KSS,Media Blasters,Dangun Pictures,"Adventure, Comedy, Fantasy",,,
44961,Platinum End,Platinum End,プラチナエンド,TV,Manga,24.0,Finished Airing,False,"Oct 8, 2021 to Mar 25, 2022",24 min per ep,R - 17+ (violence & profanity),6.03,141721.0,9770.0,616,402487,2555,,fall,Fridays at 01:28 (JST),"Pierrot, Dentsu, Pony Canyon, TBS, Magic Capsule, Medicos Entertainment, BS11",,Signal.MD,"Drama, Supernatural, Suspense",,"Mythology, Psychological, Survival",Shounen
1283,Choujuu Densetsu Gestalt,Gestalt,超獣伝説ゲシュタルト,OVA,Manga,2.0,Finished Airing,False,"Jan 22, 1997 to Feb 21, 1997",29 min per ep,PG-13 - Teens 13 or older,6.03,2282.0,9740.0,9023,4854,5,,,,"TV Tokyo, Half H.P Studio, Sony Music Entertainment",Media Blasters,Tokyo Kids,"Adventure, Comedy, Fantasy",,,
51092,Yuurei Deco,Yurei Deco,ユーレイデコ,TV,Original,12.0,Finished Airing,False,"Jul 3, 2022 to Sep 18, 2022",23 min per ep,PG-13 - Teens 13 or older,6.03,6936.0,9788.0,5127,20138,44,,summer,Sundays at 23:00 (JST),"Crunchyroll, NetEase, Bandai Namco Filmworks",,Science SARU,Sci-Fi,,,
59899,Arawi Keiichi Tanpen,,あらゐけいいち短編,ONA,Original,1.0,Finished Airing,False,"May 28, 2020",2 min,G - All Ages,6.02,130.0,9814.0,19350,323,0,,,,,,,Comedy,,,
59013,Bubble Beam Berry Blast,,Bubble Beam Berry Blast,ONA,Game,1.0,Finished Airing,False,"Jun 7, 2024",1 min,G - All Ages,6.02,131.0,9816.0,19906,291,0,,,,,,,Comedy,,,Kids
57595,Pokemon Sleep CMs,,ポケモンスリープ CMs,CM,Game,,Currently Airing,True,"Dec 21, 2023 to ?",30 sec,G - All Ages,6.02,116.0,,18499,383,0,,,,,,"Shirogumi, Polygon Pictures, Ijigen Tokyo","Fantasy, Slice of Life",,,
55977,Shuumatsu no Walküre Mini Anime (Cartoon Network Nite),Record of Ragnarok Mini Anime (Cartoon Network Nite),,TV,Manga,12.0,Finished Airing,False,"Oct 3, 2021 to Dec 19, 2021",2 min per ep,PG-13 - Teens 13 or older,6.02,140.0,9794.0,15883,644,2,,fall,Saturdays at 22:25 (JST),,,AQUA ARIS,"Action, Comedy",,,Seinen
55925,Yet to Come (The Most Beautiful Moment),,Yet to Come (The Most Beautiful Moment),Music,Original,1.0,Finished Airing,False,"Jun 20, 2022",3 min,G - All Ages,6.02,142.0,,20356,266,1,,,,,,,,,"Idols (Male), Music",
55393,The IDOLM@STER Cinderella Girls: Starlight Stage CMs,,アイドルマスター シンデレラガールズ スターライトステージ CMs,CM,Game,10.0,Finished Airing,False,"Sep 3, 2020 to Sep 6, 2021",15 sec per ep,PG-13 - Teens 13 or older,6.02,118.0,,18881,353,0,,,,Cygames,,"CloverWorks, Studio Kai",,,Music,
54684,Soushoku Dragon Chokotto,,草食ドラゴン ちょこっと,ONA,Novel,12.0,Finished Airing,False,"Jan 10, 2023 to Mar 25, 2023",2 min per ep,PG-13 - Teens 13 or older,6.02,104.0,9794.0,18249,403,0,,,,,,Starry Cube,"Adventure, Comedy, Fantasy",,,
54381,Hot Minute: Aggretsuko,Hot Minute: Aggretsuko,アグレッシブ烈子,ONA,Other,1.0,Finished Airing,False,"Oct 10, 2017",1 min,G - All Ages,6.02,811.0,9836.0,11774,2086,1,,,,Sanrio,,,Comedy,,,Kids
53280,Pittoshite! Marmalade,,ピッとして！マーマレード,Music,Original,1.0,Finished Airing,False,"Sep 7, 2022",4 min,G - All Ages,6.02,375.0,,14957,826,4,,,,Hololive Production,,,,,"Idols (Female), Music",
51480,Fondant Step,,Fondant Step,Music,Original,1.0,Finished Airing,False,"Jan 26, 2021",4 min,G - All Ages,6.02,165.0,,19357,322,0,,,,,,,,,Music,
51515,Deep Sea Swing,,Deep Sea Swing,Music,Original,1.0,Finished Airing,False,"Mar 16, 2022",3 min,G - All Ages,6.02,170.0,,19187,334,1,,,,,,,,,Music,
57890,Yume Juuya,,夢充夜,ONA,Game,1.0,Finished Airing,False,"Mar 7, 2023",2 min,PG-13 - Teens 13 or older,6.03,185.0,9787.0,17727,441,3,,,,,,,Supernatural,,,
57003,Meitantei Pikachu: Kareinaru Morning Routine,Detective Pikachu & the Mystery of the Missing Flan,名探偵ピカチュウ ～華麗なるモーニングルーティン～,ONA,Game,1.0,Finished Airing,False,"Oct 25, 2023",6 min,PG - Children,6.03,396.0,9764.0,14923,832,0,This short was released worldwide in 19 countries and regions. (Source: YouTube),,,"The Pokemon Company International, Glovision, Creatures Inc., Soranone",,Polygon Pictures,"Comedy, Fantasy",,,Kids
56213,Suki na Ko ga Megane wo Wasureta Short Episode,The Girl I Like Forgot Her Glasses Short Episode,好きな子がめがねを忘れた ショートアニメ,ONA,Manga,4.0,Finished Airing,False,"Jul 31, 2023 to Sep 24, 2023",46 sec per ep,PG-13 - Teens 13 or older,6.03,452.0,9776.0,12679,1558,2,,,,,,GoHands,Comedy,,"Love Status Quo, School",Shounen
55640,Wasure Hoshi no Volicia,Volicia of Pluto: Vapor Trail Another Age 2006,忘星のヴァリシア,Movie,Original,1.0,Finished Airing,False,"Jul 3, 2023",32 min,PG-13 - Teens 13 or older,6.03,332.0,9779.0,10360,3162,17,,,,,,,"Action, Girls Love, Sci-Fi",,Mecha,
54295,Luster,,ラスター,Music,Original,1.0,Finished Airing,False,"Jan 20, 2023",3 min,G - All Ages,6.03,137.0,,20772,243,0,,,,100studio,,Geek Toys,,,Music,
52892,Anata no France wa Donna Tokoro?,,あなたのフランスは どんなところ？,ONA,Original,1.0,Finished Airing,False,"Jul 18, 2022",2 min,G - All Ages,6.03,197.0,9735.0,17076,496,1,,,,,,Studio Daisy,Slice of Life,,,
51572,Error,,ERROR,Music,Original,1.0,Finished Airing,False,"Jul 31, 2019",3 min,PG-13 - Teens 13 or older,6.03,327.0,,16069,616,0,,,,"Hololive Production, INoNaKa Music",,,Sci-Fi,,"Idols (Female), Music",
51438,Rakka-sei,Life of Falling,落下生,ONA,Original,1.0,Finished Airing,False,"Jan 9, 2021",1 min,PG-13 - Teens 13 or older,6.03,282.0,9773.0,16099,613,1,,,,,,Flat Studio,Supernatural,,Music,
37973,Märchen Mädchen Specials,Maerchen Maedchen,メルヘン・メドヘン,Special,Light novel,2.0,Finished Airing,False,"Apr 25, 2019",23 min per ep,PG-13 - Teens 13 or older,6.03,2713.0,9762.0,8019,6534,2,,,,,,Hoods Entertainment,Fantasy,,"Isekai, School",
12065,Queen's Blade OVA Specials,,クイーンズブレイド,Special,Other,2.0,Finished Airing,False,"Oct 29, 2011 to Jan 28, 2012",20 min per ep,R+ - Mild Nudity,6.03,3827.0,9769.0,6400,11332,7,,,,"Genco, Media Factory, Hobby Japan",,Arms,"Action, Adventure, Fantasy, Ecchi",,,
9487,Hitou Meguri Kakure Yu,,秘湯めぐり 隠れ湯,OVA,Visual novel,2.0,Finished Airing,False,"Dec 3, 2010 to Feb 25, 2011",14 min per ep,Rx - Hentai,6.03,3123.0,,7060,8999,20,,,,Mary Jane,,Kantou Douga Kai,Hentai,,,
37511,Kedamono Damono,,ケダモノダモノ,Music,Original,1.0,Finished Airing,False,"Mar 15, 2018",4 min,PG-13 - Teens 13 or older,6.03,852.0,,11783,2079,0,,,,,,Pmats9 studio,,,"Music, Mythology",
37541,Kimi no Iru Basho,,君のいる場所,Music,Original,1.0,Finished Airing,False,"Sep 26, 2017",1 min,G - All Ages,6.03,369.0,,15264,751,0,,,,,,,Sci-Fi,,Music,
37642,Huan Jing Nuo De Lin,Beyond the Worlds,幻镜诺德琳,ONA,Original,1.0,Finished Airing,False,"Apr 28, 2017",33 min,R - 17+ (violence & profanity),6.03,125.0,9751.0,17133,491,1,,,,,,YHKT Entertainment,"Action, Fantasy",,Mecha,
38486,Go Now!,Go Now!,GO NOW!,Music,Game,1.0,Finished Airing,False,"Apr 17, 2018",1 min,G - All Ages,6.03,293.0,,16678,541,1,,,,Sega,,,,,"Idols (Male), Music",
38544,Egao no Daika,The Price of Smiles,エガオノダイカ,TV,Original,12.0,Finished Airing,False,"Jan 4, 2019 to Mar 22, 2019",23 min per ep,PG-13 - Teens 13 or older,6.03,13978.0,9741.0,3802,39091,44,Egao no Daika (The Price of Smiles) was created to commemorate Tatsunoko Production's 55th anniversary.,winter,Fridays at 21:30 (JST),"VAP, WOWOW, Yomiuri Telecasting, MediaNet, Asmik Ace, Nippon Television Network, Tokyo MX, Dynamo Pictures, Rakuten, Happinet",Sentai Filmworks,Tatsunoko Production,"Action, Drama, Fantasy, Sci-Fi",,"Mecha, Military",
1636,Ai Shimai Tsubomi... Kegashite Kudasai,Immoral Sisters: Blossoming,愛姉妹 蕾…汚してください,OVA,Visual novel,2.0,Finished Airing,False,"Jun 25, 2004 to Sep 24, 2004",28 min per ep,Rx - Hentai,6.03,2597.0,,7965,6680,16,,,,Pink Pineapple,Kitty Media,Arms,Hentai,,,
39836,Yami Shibai 7,Theatre of Darkness: Yamishibai 7,闇芝居 7期,TV,Original,13.0,Finished Airing,False,"Jul 8, 2019 to Sep 30, 2019",4 min per ep,PG-13 - Teens 13 or older,6.03,9583.0,9783.0,4962,21767,13,,summer,Mondays at 03:13 (JST),"TV Tokyo, Toho Interactive Animation",,"DRAWIZ, I & A","Avant Garde, Horror, Supernatural",,,
33358,Mahou no Star Magical Emi: Finale! Finale!,,魔法のスター マジカルエミ フィナーレ! フィナーレ!,OVA,Original,1.0,Finished Airing,False,"May 25, 1986",17 min,G - All Ages,6.03,265.0,9761.0,14078,1056,0,,,,,,Pierrot,Comedy,,Mahou Shoujo,
33309,Jie Mo Ren,The Devil Ring,戒魔人,ONA,Web manga,14.0,Finished Airing,False,"Apr 27, 2016 to Jul 27, 2016",13 min per ep,PG-13 - Teens 13 or older,6.03,1860.0,9754.0,6704,10171,30,,,,"Tencent Animation & Comics, Qiying Animation",,,"Action, Fantasy, Mystery, Supernatural",,,
33201,Ojisan to Marshmallow: Hige-san to Yume Mashmallow,Ojisan and Marshmallow Episode 13: Hige-san and Marshmallow,おじさんとマシュマロ 13個目 日下さんと夢マシュマロ,Special,Web manga,1.0,Finished Airing,False,"Apr 16, 2016",3 min,PG-13 - Teens 13 or older,6.03,9435.0,9765.0,5726,15145,9,The episode was simultaneously streamed via Crunchyroll.,,,"DAX Production, Dream Creation",,Creators in Pack,"Comedy, Romance",,"Adult Cast, Love Status Quo, Workplace",
40205,Kabushikigaisha G-anime Saiyou Concept Movie,,株式会社ジーアングル 採用コンセプトムービー,ONA,Original,1.0,Finished Airing,False,"Apr 19, 2017",2 min,PG-13 - Teens 13 or older,6.03,155.0,9756.0,18341,396,2,,,,,,G-angle,Slice of Life,,,
32809,Xiong Chumo: Xue Ling Xiong Feng,Boonie Bears: Mystical Winter,熊出没之雪岭熊风,Movie,Original,1.0,Finished Airing,False,"Jan 30, 2015",1 hr 36 min,PG - Children,6.03,147.0,9783.0,17707,442,0,,,,Fantawild Animation,,,"Adventure, Comedy",,,
32600,Kanojo wa Zombie,,彼女はゾンビ,Music,Original,1.0,Finished Airing,False,"Jan 27, 2016",3 min,PG-13 - Teens 13 or older,6.03,738.0,,12811,1493,0,,,,,,Millepensee,Romance,,Music,
3805,Kaitou Tenshi Twin Angel,,快盗天使ツインエンジェル,OVA,Game,2.0,Finished Airing,False,"Aug 8, 2008 to Oct 2, 2008",30 min per ep,PG-13 - Teens 13 or older,6.03,2469.0,9757.0,7933,6749,3,,,,,,Nomad,Fantasy,,Mahou Shoujo,
31777,Neko nanka Yondemo Konai.,,猫なんかよんでもこない。,TV,Manga,12.0,Finished Airing,False,"Oct 3, 2015 to Dec 19, 2015",1 min per ep,G - All Ages,6.01,725.0,9855.0,11620,2185,3,,fall,Saturdays at 00:54 (JST),,,,Slice of Life,,Pets,Seinen
31072,Show By Rock!!: Legend of Shingan Crimsonz,,Show by Rock!! レジェンド・オブ・シンガンクリムゾンズ,ONA,Game,3.0,Finished Airing,False,"May 29, 2013 to Jun 12, 2013",1 min per ep,G - All Ages,6.01,680.0,9865.0,11086,2555,1,,,,Sanrio,,,Comedy,,Music,
31035,Inferno Cop Specials,,インフェルノコップ,Special,Original,3.0,Finished Airing,False,"Jun 13, 2015 to Jul 2, 2017",2 min per ep,PG-13 - Teens 13 or older,6.01,1795.0,9897.0,8777,5249,3,The short first short was aired at the 2015 AnimeNEXT and Anime Expo conventions. The second was screened at the 2016 AnimeNEXT convention. The third was screen at Anime Expo 2017.,,,,,Trigger,"Action, Comedy",,,
41401,TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,,テレビ野郎 ナナーナ 怪物クラーケンを追え!,TV,Original,24.0,Finished Airing,False,"Apr 16, 2020 to Sep 24, 2020",3 min per ep,PG-13 - Teens 13 or older,6.01,407.0,9874.0,12927,1444,2,,spring,Thursdays at 19:53 (JST),TV Tokyo,,Studio Crocodile,"Adventure, Comedy",,,
41426,Watanuki-san Chi to,,四月一日さん家と,TV,Other,12.0,Finished Airing,False,"Apr 6, 2020 to Jun 22, 2020",23 min per ep,PG-13 - Teens 13 or older,6.01,155.0,9879.0,12330,1740,5,,spring,Mondays at 01:35 (JST),,,,Slice of Life,,,
30751,Usavich Zero,,ウサビッチZERO,TV,Original,13.0,Finished Airing,False,"Apr 10, 2015 to Aug 28, 2015",1 min per ep,PG-13 - Teens 13 or older,6.01,897.0,9877.0,11810,2059,0,,spring,Fridays at 23:55 (JST),,,Kanaban Graphics,Comedy,,,
41632,Wang Gu Shenhua Zhi Tian Xuanzhe,METAMAN,望古神话之天选者,ONA,Original,12.0,Finished Airing,False,"Apr 7, 2020 to Jun 16, 2020",20 min per ep,PG-13 - Teens 13 or older,6.01,281.0,9878.0,12424,1689,4,,,,bilibili,,Chongzhuo Animation,"Action, Sci-Fi",,,
41652,Voltage,,VOLTAGE,Music,Original,1.0,Finished Airing,False,"Apr 10, 2020",4 min,PG-13 - Teens 13 or older,6.01,108.0,,21495,204,0,,,,Universal Music Japan,,,,,Music,
9338,Ore no Sora Keiji-hen,My Sky: Detective Story,俺の空 刑事篇,OVA,Manga,2.0,Finished Airing,False,"Oct 21, 1991 to May 21, 1992",44 min per ep,R+ - Mild Nudity,6.01,212.0,9860.0,13757,1141,1,,,,,,APPP,"Action, Drama",,Detective,
9244,Nine: Kanketsu-hen,,ナイン 完結編,TV Special,Manga,1.0,Finished Airing,False,"Sep 5, 1984",1 hr 13 min,PG-13 - Teens 13 or older,6.01,361.0,9856.0,13779,1134,0,,,,Fuji TV,,Group TAC,"Romance, Sports",,"School, Team Sports",Shounen
9242,Nine: Original-ban,,ナイン オリジナル版,Movie,Manga,1.0,Finished Airing,False,"Sep 16, 1983",1 hr 10 min,PG-13 - Teens 13 or older,6.01,583.0,9858.0,13052,1392,0,,,,Fuji TV,,Group TAC,"Romance, Sports",,"School, Team Sports",Shounen
42445,Bai Gui Youeryuan 3rd Season,,百鬼幼儿园 第三季,ONA,Manga,12.0,Finished Airing,False,"May 21, 2020 to Aug 6, 2020",4 min per ep,PG-13 - Teens 13 or older,6.01,121.0,9886.0,17786,436,0,,,,,,Painting Dream,Comedy,,,
8777,Nobara no Julie,Julie the Wild Rose,野ばらのジュリー,TV,Original,13.0,Finished Airing,False,"Jan 4, 1979 to Apr 5, 1979",25 min per ep,G - All Ages,6.01,441.0,9859.0,13313,1293,0,,winter,Unknown,,,DAX Production,"Adventure, Drama",,"Historical, Music",
28615,Sazae-san: Dawn to Ikka de Hawaii Ryokou,,サザエさん　ドーンと一家でハワイ旅行,TV Special,Unknown,1.0,Finished Airing,False,1998,47 min,G - All Ages,6.01,127.0,9865.0,16630,545,1,,,,Fuji TV,,Eiken,Comedy,,,
25915,Sakura Capsule,,サクラカプセル,OVA,Original,1.0,Finished Airing,False,"Aug 29, 2014",40 min,G - All Ages,6.01,518.0,9864.0,12322,1745,2,,,,MooGoo,,Lerche,Slice of Life,,,Kids
43621,Koushin,,交信,Music,Original,1.0,Finished Airing,False,"Jul 4, 2013",3 min,G - All Ages,6.01,112.0,,21097,225,0,,,,,,,Sci-Fi,,"Music, Space",
6680,Doujouji,Dojoji Temple,道成寺,Movie,Other,1.0,Finished Airing,False,1976,18 min,PG-13 - Teens 13 or older,6.01,919.0,9888.0,11631,2177,3,Winner of the 1976 Oofuji Noburou Award.,,,Kadokawa Pictures Japan,,,"Award Winning, Supernatural",,Historical,
6425,Weiß Survive,,ヴァイス・サヴァイヴ,TV,Card game,16.0,Finished Airing,False,"Jun 6, 2009 to Sep 26, 2009",2 min per ep,PG-13 - Teens 13 or older,6.01,8858.0,9881.0,4941,21959,7,,summer,Saturdays at 01:25 (JST),"TBS, Bushiroad",,Studio Hibari,"Comedy, Ecchi",,Strategy Game,
44775,I Wanna Be Your Friend,I Wanna Be Your Friend,I Wanna Be Your Friend,Movie,Original,1.0,Finished Airing,False,"Mar 29, 2015",4 min,PG-13 - Teens 13 or older,6.01,200.0,9896.0,18102,413,0,"This short won the 17th Bucheon International Animation Festival, Student Film Competition Audience Award in 2015.",,,Geidai Animation,,,Comedy,,,
21037,Uchuu Icchokusen,,宇宙一直線,Movie,Unknown,1.0,Finished Airing,False,"Oct 5, 2010",27 min,G - All Ages,6.01,123.0,9874.0,14679,896,5,,,,KAGAYA Studio,,,"Fantasy, Mystery, Sci-Fi",,"Space, Visual Arts",
4444,Zero Duel Masters,,ゼロ デュエル・マスターズ,TV,Original,12.0,Finished Airing,False,"Apr 9, 2007 to Sep 28, 2007",23 min per ep,PG-13 - Teens 13 or older,6.01,998.0,9882.0,10735,2840,1,,spring,Unknown,,,SynergySP,"Adventure, Comedy, Sports",,Strategy Game,Kids
19961,Heisei Tensai Bakabon,,平成天才バカボン,TV,Manga,46.0,Finished Airing,False,"Jan 6, 1990 to Dec 29, 1990",25 min per ep,G - All Ages,6.01,397.0,9893.0,13359,1278,3,,winter,Unknown,"Yomiko Advertising, Fuji TV",,Pierrot,"Comedy, Slice of Life",,Gag Humor,
19957,Huckleberry no Bouken (Movie),,ハックルベリィの冒険,Movie,Novel,1.0,Finished Airing,False,"Aug 16, 1991",1 hr 30 min,G - All Ages,6.01,121.0,9895.0,16719,537,0,,,,Group TAC,,,"Adventure, Drama",,Historical,
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,,おそ松くん スイカの星からこんにちわザンス！,Movie,Manga,1.0,Finished Airing,False,"Mar 18, 1989",23 min,G - All Ages,6.01,227.0,9861.0,14258,1006,0,,,,,,Pierrot,Comedy,,,Shounen
3885,Sugar Bunnies,Sugar Bunnies,シュガーバニーズ,TV,Unknown,26.0,Finished Airing,False,"Apr 3, 2007 to Sep 25, 2007",11 min per ep,G - All Ages,6.01,253.0,9869.0,12902,1451,7,,spring,Unknown,Sanrio,,Asahi Production,,,,Kids
18241,Himitsukessha Taka no Tsume MAX,,秘密結社鷹の爪 MAX,TV,Unknown,38.0,Finished Airing,False,"Apr 5, 2013 to Feb 21, 2014",5 min per ep,PG-13 - Teens 13 or older,6.01,137.0,9894.0,15812,656,0,,spring,Unknown,,,DLE,Comedy,,"Parody, Super Power",
3482,Madonna,,マドンナ,OVA,Unknown,2.0,Finished Airing,False,"Mar 11, 1988 to Jun 23, 1989",50 min per ep,R+ - Mild Nudity,6.01,800.0,9850.0,11375,2350,2,,,,,Media Blasters,Toei Animation,"Comedy, Sports",,"Delinquents, School, Team Sports, Workplace",
17291,Jinzou Konchuu Kabutoborg VxV,,人造昆虫カブトボーグ V×V,TV,Unknown,52.0,Finished Airing,False,"Oct 5, 2006 to Oct 11, 2007",24 min per ep,G - All Ages,6.01,283.0,9844.0,14247,1010,7,,fall,Unknown,"Sony Pictures Entertainment, Studio Comet, Nihon Ad Systems, Animax",,"G&G Entertainment, G&G Direction","Action, Comedy, Fantasy",,Strategy Game,
50636,Li Ba Shanhe Xi Zitang,Pulling Mountains and Rivers,力拔山河兮子唐,ONA,Novel,20.0,Finished Airing,False,"Aug 29, 2022 to Oct 27, 2022",9 min per ep,PG-13 - Teens 13 or older,6.01,164.0,9848.0,14953,826,2,,,,"Tencent Penguin Pictures, Fengyun Animation",,Aurora Animation,"Action, Fantasy",,"Historical, Martial Arts",
2642,Dorami-chan: Aoi Straw Hat,,ドラミちゃん 青いストローハット,Movie,Unknown,1.0,Finished Airing,False,"Mar 12, 1994",15 min,G - All Ages,6.01,190.0,9887.0,16609,547,0,,,,,,Shin-Ei Animation,Fantasy,,,Kids
515,Hajimari no Boukensha-tachi: Legend of Crystania,Legend of Crystania: The Motion Picture,はじまりの冒険者たち レジェンド・オブ・クリスタニア,Movie,Light novel,1.0,Finished Airing,False,"Jul 29, 1995",1 hr 18 min,R - 17+ (violence & profanity),6.01,2659.0,9890.0,8015,6540,9,"Hajimari no Boukensha-tachi: Legend of Crystania is a part of the multimedia franchise Legend of Crystania, developed by Ryou Mizuno and Group SNE. It premiered at the 1995 Kadokawa Anime Festival. The movie was made available on VHS in Japan on May 21, 1996, and in North America as Legend of Crystania: The Motion Picture by ADV Films on September 22, 1998. Additionally, ADV Films released a DVD version on May 25, 1999, and a two-disc set titled Legend of Crystania that also included the film's sequel OVA on June 17, 2008.",,,"Kadokawa Shoten, Victor Entertainment",,Triangle Staff,"Action, Adventure, Fantasy, Supernatural",,,
2287,Kakutou Ryouri Densetsu Bistro Recipe,Fighting Foodons,格闘料理伝説ビストロレシピ,TV,Game,26.0,Finished Airing,False,"Dec 11, 2001 to Jun 25, 2002",25 min per ep,G - All Ages,6.01,2513.0,9846.0,8509,5707,12,,winter,Unknown,Kodansha,"4Kids Entertainment, Enoki Films, Discotek Media",Group TAC,"Adventure, Comedy, Fantasy, Gourmet",,Strategy Game,Shounen
49507,Shuumatsu no Walküre Mini Anime,Record of Ragnarok Mini Anime,終末のワルキューレ ミニアニメ,ONA,Manga,14.0,Finished Airing,False,"Jul 27, 2021 to Oct 1, 2021",2 min per ep,PG-13 - Teens 13 or older,6.01,803.0,9867.0,9169,4644,10,,,,Warner Bros. Japan,,AQUA ARIS,Comedy,,,
2049,Kouryuu Densetsu Villgust,,甲竜伝説ヴィルガスト,OVA,Game,2.0,Finished Airing,False,"Jan 21, 1993 to Mar 22, 1993",28 min per ep,PG-13 - Teens 13 or older,6.01,1316.0,9847.0,10760,2821,3,,,,"Bandai Visual, Movic, Imagine",,animate Film,"Action, Adventure, Comedy, Fantasy, Romance",,,
1979,Tobira wo Akete (1995),,トビラを開けて,OVA,Original,1.0,Finished Airing,False,1995,10 min,G - All Ages,6.01,2155.0,9871.0,9266,4492,5,,,,,,Studio 4°C,"Avant Garde, Fantasy",,,
10194,Bada-ui Jeonseol Jangbogo,The Legend of Blue,바다의 전설 장보고,TV,Unknown,26.0,Finished Airing,False,2002,25 min per ep,G - All Ages,6.01,222.0,9885.0,14313,990,3,,,Unknown,,,,"Action, Adventure, Comedy, Mystery",,,
9542,Puttsun Make Love,,ぷッつんメイクLOVE,OVA,Manga,6.0,Finished Airing,False,"Aug 14, 1987 to Jun 24, 1988",25 min per ep,R+ - Mild Nudity,6.01,152.0,9862.0,15022,812,0,,,,"Toei Video, Agent 21",,,"Comedy, Romance, Ecchi",,,
